image_id,original_region,layer,top_n
S1A_IW_GRDH_1SDV_20170812T182647_29SNC_25_55,"(60.0, 60.0, 90.0, 90.0)",encoder.layer3,"[(0.7213985323905945, 'S1A_IW_GRDH_1SDV_20180515T182713_29SND_20_90', (30.0, 60.0, 60.0, 90.0)), (0.7077851891517639, 'S1A_IW_GRDH_1SDV_20170812T182712_29SNC_11_1', (0, 60.0, 30.0, 90.0)), (0.706443727016449, 'S1A_IW_GRDH_1SDV_20180225T055027_31UER_49_4', (60.0, 30.0, 90.0, 60.0)), (0.706411600112915, 'S1A_IW_GRDH_1SDV_20170812T182712_29SNC_13_3', (30.0, 60.0, 60.0, 90.0)), (0.7062158584594727, 'S1A_IW_GRDH_1SDV_20180422T044556_34TEQ_15_0', (30.0, 60.0, 60.0, 90.0)), (0.7016189694404602, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_34_90', (30.0, 90.0, 60.0, 120)), (0.699532151222229, 'S1A_IW_GRDH_1SDV_20170617T064724_29UPU_11_66', (60.0, 30.0, 90.0, 60.0)), (0.6926321983337402, 'S1B_IW_GRDH_1SDV_20180515T063421_29SNC_79_17', (60.0, 90.0, 90.0, 120)), (0.6889930367469788, 'S1A_IW_GRDH_1SDV_20180507T050948_33UWP_80_81', (0, 60.0, 30.0, 90.0)), (0.6888751983642578, 'S1A_IW_GRDH_1SDV_20170928T161125_35ULB_22_85', (90.0, 30.0, 120, 60.0)), (0.6887792348861694, 'S1A_IW_GRDH_1SDV_20180422T044556_34TEQ_15_0', (30.0, 90.0, 60.0, 120)), (0.6884349584579468, 'S1A_IW_GRDH_1SDV_20180515T182713_29SND_20_90', (30.0, 90.0, 60.0, 120)), (0.687867283821106, 'S1A_IW_GRDH_1SDV_20170808T043524_35ULA_11_78', (60.0, 30.0, 90.0, 60.0)), (0.685868501663208, 'S1A_IW_GRDH_1SDV_20170826T163327_34TEQ_14_3', (90.0, 30.0, 120, 60.0)), (0.6830922961235046, 'S1B_IW_GRDH_1SDV_20180515T063421_29SNC_32_89', (30.0, 30.0, 60.0, 60.0)), (0.6829215288162231, 'S1A_IW_GRDH_1SDV_20170808T043524_35ULA_7_61', (30.0, 30.0, 60.0, 60.0)), (0.6808279752731323, 'S1A_IW_GRDH_1SDV_20170617T064659_29UPU_53_0', (60.0, 30.0, 90.0, 60.0)), (0.6807291507720947, 'S1A_IW_GRDH_1SDV_20180507T050948_33UWP_80_81', (30.0, 60.0, 60.0, 90.0)), (0.6781073808670044, 'S1A_IW_GRDH_1SDV_20170928T161125_35ULB_22_85', (90.0, 60.0, 120, 90.0)), (0.6781014204025269, 'S1A_IW_GRDH_1SDV_20180506T042720_35UMA_13_80', (60.0, 90.0, 90.0, 120)), (0.6757789254188538, 'S1A_IW_GRDH_1SDV_20180515T182713_29SND_20_90', (60.0, 30.0, 90.0, 60.0)), (0.6745054721832275, 'S1A_IW_GRDH_1SDV_20180515T182713_29SND_20_90', (30.0, 30.0, 60.0, 60.0)), (0.6737225651741028, 'S1A_IW_GRDH_1SDV_20180327T064301_29SNB_21_11', (30.0, 90.0, 60.0, 120)), (0.6734503507614136, 'S1A_IW_GRDH_1SDV_20180327T064326_29SNB_11_63', (90.0, 90.0, 120, 120)), (0.6717683672904968, 'S1A_IW_GRDH_1SDV_20170812T182712_29SNC_11_1', (0, 30.0, 30.0, 60.0)), (0.6716542840003967, 'S1A_IW_GRDH_1SDV_20180509T160338_35VLC_3_44', (30.0, 60.0, 60.0, 90.0)), (0.6689614653587341, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_29_79', (30.0, 60.0, 60.0, 90.0)), (0.6679918766021729, 'S1B_IW_GRDH_1SDV_20171004T064231_29SNC_20_7', (30.0, 30.0, 60.0, 60.0)), (0.6672032475471497, 'S1A_IW_GRDH_1SDV_20180506T042655_35UMA_39_4', (60.0, 30.0, 90.0, 60.0)), (0.6664186120033264, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_33_90', (30.0, 60.0, 60.0, 90.0)), (0.6653554439544678, 'S1A_IW_GRDH_1SDV_20170802T163350_34TCR_50_4', (90.0, 60.0, 120, 90.0)), (0.6651607751846313, 'S1A_IW_GRDH_1SDV_20170808T043524_35ULA_7_61', (60.0, 90.0, 90.0, 120)), (0.6645076274871826, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_33_90', (60.0, 30.0, 90.0, 60.0)), (0.6643952131271362, 'S1A_IW_GRDH_1SDV_20171221T064238_29SND_4_27', (30.0, 30.0, 60.0, 60.0)), (0.6642557978630066, 'S1A_IW_GRDH_1SDV_20171221T064303_29SND_23_81', (30.0, 90.0, 60.0, 120)), (0.6618087887763977, 'S1A_IW_GRDH_1SDV_20180509T160338_35VLC_3_45', (0, 30.0, 30.0, 60.0)), (0.6613534688949585, 'S1B_IW_GRDH_1SDV_20170929T045057_34UEG_88_80', (30.0, 30.0, 60.0, 60.0)), (0.6598052978515625, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_34_90', (60.0, 90.0, 90.0, 120)), (0.6597415208816528, 'S1A_IW_GRDH_1SDV_20170928T161125_35ULB_22_85', (60.0, 30.0, 90.0, 60.0)), (0.6596914529800415, 'S1A_IW_GRDH_1SDV_20180507T050948_33UWP_80_81', (60.0, 30.0, 90.0, 60.0)), (0.6596898436546326, 'S1A_IW_GRDH_1SDV_20180515T182713_29SND_20_90', (90.0, 30.0, 120, 60.0)), (0.6587368249893188, 'S1A_IW_GRDH_1SDV_20180219T063851_29UPV_7_38', (60.0, 30.0, 90.0, 60.0)), (0.6586729288101196, 'S1A_IW_GRDH_1SDV_20180509T160338_35VLC_3_45', (30.0, 30.0, 60.0, 60.0)), (0.6586694717407227, 'S1A_IW_GRDH_1SDV_20170808T043524_35ULA_7_61', (60.0, 30.0, 90.0, 60.0)), (0.6574620008468628, 'S1B_IW_GRDH_1SDV_20171004T064231_29SNC_20_7', (60.0, 60.0, 90.0, 90.0)), (0.6566811800003052, 'S1A_IW_GRDH_1SDV_20170802T163325_34TCR_83_65', (60.0, 90.0, 90.0, 120)), (0.6566070914268494, 'S1A_IW_GRDH_1SDV_20180225T055027_31UER_49_4', (90.0, 60.0, 120, 90.0)), (0.656499981880188, 'S1A_IW_GRDH_1SDV_20180516T044113_35VNJ_34_9', (30.0, 30.0, 60.0, 60.0)), (0.6552205085754395, 'S1B_IW_GRDH_1SDV_20171220T050912_33TWN_72_8', (30.0, 30.0, 60.0, 60.0)), (0.6544598937034607, 'S1A_IW_GRDH_1SDV_20171221T064238_29SND_2_4', (30.0, 60.0, 60.0, 90.0))]"
S1A_IW_GRDH_1SDV_20170812T182647_29SNC_25_55,"(60.0, 60.0, 90.0, 90.0)",encoder.layer4,"[(0.6774238348007202, 'S1A_IW_GRDH_1SDV_20170812T182712_29SNC_13_3', (30.0, 60.0, 60.0, 90.0)), (0.6326968669891357, 'S1A_IW_GRDH_1SDV_20180515T182713_29SND_20_90', (60.0, 60.0, 90.0, 90.0)), (0.6258255243301392, 'S1A_IW_GRDH_1SDV_20180515T182713_29SND_20_90', (30.0, 60.0, 60.0, 90.0)), (0.5970199108123779, 'S1A_IW_GRDH_1SDV_20170928T161125_35ULB_22_85', (60.0, 60.0, 90.0, 90.0)), (0.5936533212661743, 'S1A_IW_GRDH_1SDV_20180516T044113_35VNJ_12_10', (30.0, 60.0, 60.0, 90.0)), (0.5866597890853882, 'S1A_IW_GRDH_1SDV_20180515T182713_29SND_20_90', (60.0, 30.0, 90.0, 60.0)), (0.5836840867996216, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_16_88', (60.0, 30.0, 90.0, 60.0)), (0.5830608606338501, 'S1A_IW_GRDH_1SDV_20180421T165046_33TWN_70_8', (30.0, 60.0, 60.0, 90.0)), (0.5805939435958862, 'S1A_IW_GRDH_1SDV_20180516T044113_35VNJ_12_10', (60.0, 60.0, 90.0, 90.0)), (0.5749365091323853, 'S1B_IW_GRDH_1SDV_20170924T155419_35UMB_18_80', (60.0, 60.0, 90.0, 90.0)), (0.568905234336853, 'S1A_IW_GRDH_1SDV_20170903T153258_35VNL_53_6', (60.0, 30.0, 90.0, 60.0)), (0.5680554509162903, 'S1A_IW_GRDH_1SDV_20171221T064303_29SND_30_82', (60.0, 60.0, 90.0, 90.0)), (0.5675619840621948, 'S1A_IW_GRDH_1SDV_20170928T161125_35ULB_22_85', (60.0, 30.0, 90.0, 60.0)), (0.5666707158088684, 'S1B_IW_GRDH_1SDV_20170907T043202_35VNL_24_6', (60.0, 60.0, 90.0, 90.0)), (0.5637950897216797, 'S1A_IW_GRDH_1SDV_20180421T165046_33TWN_70_8', (60.0, 60.0, 90.0, 90.0)), (0.5633882284164429, 'S1B_IW_GRDH_1SDV_20170907T043202_35VNL_24_6', (30.0, 60.0, 60.0, 90.0)), (0.5610677003860474, 'S1B_IW_GRDH_1SDV_20170929T045057_34UEG_78_74', (60.0, 60.0, 90.0, 90.0)), (0.5595295429229736, 'S1A_IW_GRDH_1SDV_20180421T165046_33TWN_70_8', (60.0, 30.0, 90.0, 60.0)), (0.5543243885040283, 'S1B_IW_GRDH_1SDV_20180515T063421_29SNC_20_7', (30.0, 60.0, 60.0, 90.0)), (0.5531814098358154, 'S1A_IW_GRDH_1SDV_20170925T043256_35VPK_9_8', (30.0, 60.0, 60.0, 90.0)), (0.5509496927261353, 'S1A_IW_GRDH_1SDV_20170925T043256_35VPK_7_9', (60.0, 60.0, 90.0, 90.0)), (0.5497003197669983, 'S1A_IW_GRDH_1SDV_20170808T043524_35ULA_17_88', (30.0, 60.0, 60.0, 90.0)), (0.5491633415222168, 'S1A_IW_GRDH_1SDV_20170808T043524_35ULA_7_61', (30.0, 30.0, 60.0, 60.0)), (0.547380805015564, 'S1A_IW_GRDH_1SDV_20170808T043524_35ULA_33_86', (60.0, 60.0, 90.0, 90.0)), (0.5472016334533691, 'S1A_IW_GRDH_1SDV_20170808T043524_35ULA_33_86', (30.0, 60.0, 60.0, 90.0)), (0.5464052557945251, 'S1A_IW_GRDH_1SDV_20170808T043524_35ULA_17_80', (60.0, 60.0, 90.0, 90.0)), (0.5459242463111877, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_29_79', (60.0, 60.0, 90.0, 90.0)), (0.5458337068557739, 'S1B_IW_GRDH_1SDV_20171220T050912_33TWN_72_8', (30.0, 60.0, 60.0, 90.0)), (0.5451685786247253, 'S1A_IW_GRDH_1SDV_20170706T064235_29SND_1_1', (30.0, 60.0, 60.0, 90.0)), (0.5450308322906494, 'S1A_IW_GRDH_1SDV_20170725T044740_35WPR_5_63', (30.0, 60.0, 60.0, 90.0)), (0.5449492931365967, 'S1B_IW_GRDH_1SDV_20171220T050912_33TWN_72_8', (60.0, 60.0, 90.0, 90.0)), (0.544501543045044, 'S1B_IW_GRDH_1SDV_20170924T155419_35UMB_33_89', (30.0, 60.0, 60.0, 90.0)), (0.5444552898406982, 'S1B_IW_GRDH_1SDV_20170924T155419_35UMB_21_85', (30.0, 60.0, 60.0, 90.0)), (0.5443612337112427, 'S1B_IW_GRDH_1SDV_20171004T064231_29SNC_20_7', (60.0, 60.0, 90.0, 90.0)), (0.5432895421981812, 'S1B_IW_GRDH_1SDV_20170817T045612_34WFS_71_5', (60.0, 60.0, 90.0, 90.0)), (0.5430522561073303, 'S1B_IW_GRDH_1SDV_20170924T155419_35UMB_33_89', (30.0, 30.0, 60.0, 60.0)), (0.5428545475006104, 'S1A_IW_GRDH_1SDV_20170725T044740_35WPR_0_60', (60.0, 60.0, 90.0, 90.0)), (0.5419268012046814, 'S1A_IW_GRDH_1SDV_20170725T044740_35WPR_1_53', (60.0, 60.0, 90.0, 90.0)), (0.5413675904273987, 'S1A_IW_GRDH_1SDV_20170808T043524_35ULA_28_85', (60.0, 60.0, 90.0, 90.0)), (0.5412282347679138, 'S1B_IW_GRDH_1SDV_20170709T043159_35VNL_24_4', (60.0, 60.0, 90.0, 90.0)), (0.5404986143112183, 'S1A_IW_GRDH_1SDV_20170925T043256_35VPK_12_10', (60.0, 60.0, 90.0, 90.0)), (0.5369994044303894, 'S1B_IW_GRDH_1SDV_20170924T155419_35UMB_21_85', (60.0, 60.0, 90.0, 90.0)), (0.5365524888038635, 'S1A_IW_GRDH_1SDV_20170925T043256_35VPK_12_10', (60.0, 30.0, 90.0, 60.0)), (0.535923421382904, 'S1A_IW_GRDH_1SDV_20170925T043256_35VPK_11_16', (60.0, 60.0, 90.0, 90.0)), (0.5341992378234863, 'S1A_IW_GRDH_1SDV_20170812T182712_29SNC_13_3', (60.0, 60.0, 90.0, 90.0)), (0.5341606140136719, 'S1A_IW_GRDH_1SDV_20180421T165046_33TWN_75_8', (60.0, 60.0, 90.0, 90.0)), (0.5341382026672363, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_29_79', (30.0, 60.0, 60.0, 90.0)), (0.5339698195457458, 'S1A_IW_GRDH_1SDV_20180515T182713_29SND_20_90', (30.0, 30.0, 60.0, 60.0)), (0.5329790711402893, 'S1B_IW_GRDH_1SDV_20170924T155419_35UMB_36_88', (60.0, 60.0, 90.0, 90.0)), (0.5324978828430176, 'S1A_IW_GRDH_1SDV_20170925T043256_35VPK_52_84', (60.0, 30.0, 90.0, 60.0))]"
S1A_IW_GRDH_1SDV_20170812T182647_29SNC_25_55,"(60.0, 60.0, 90.0, 90.0)",decoder.aspp,"[(0.8780434727668762, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_2_58', (60.0, 60.0, 90.0, 90.0)), (0.8774079084396362, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_34_90', (30.0, 60.0, 60.0, 90.0)), (0.8765247464179993, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_33_90', (60.0, 30.0, 90.0, 60.0)), (0.8752703666687012, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_33_90', (60.0, 60.0, 90.0, 90.0)), (0.8732590079307556, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_33_90', (60.0, 0, 90.0, 30.0)), (0.8725104331970215, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_33_90', (60.0, 90.0, 90.0, 120)), (0.869599461555481, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_34_90', (30.0, 90.0, 60.0, 120)), (0.8676356077194214, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_33_90', (90.0, 30.0, 120, 60.0)), (0.8665636777877808, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_34_90', (60.0, 60.0, 90.0, 90.0)), (0.8660907745361328, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_2_58', (60.0, 90.0, 90.0, 120)), (0.8628279566764832, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_33_90', (30.0, 0, 60.0, 30.0)), (0.8622372150421143, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_2_58', (90.0, 60.0, 120, 90.0)), (0.8603479266166687, 'S1B_IW_GRDH_1SDV_20180515T063356_29SND_0_52', (0, 0, 30.0, 30.0)), (0.859747052192688, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_33_90', (30.0, 30.0, 60.0, 60.0)), (0.8596802353858948, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_34_90', (60.0, 90.0, 90.0, 120)), (0.858994722366333, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_34_90', (30.0, 30.0, 60.0, 60.0)), (0.8586690425872803, 'S1A_IW_GRDH_1SDV_20171221T064238_29SND_2_4', (90.0, 60.0, 120, 90.0)), (0.8558057546615601, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_34_90', (0, 90.0, 30.0, 120)), (0.8545691967010498, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_2_58', (90.0, 90.0, 120, 120)), (0.8535603880882263, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_2_58', (60.0, 30.0, 90.0, 60.0)), (0.8512282967567444, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_12_59', (60.0, 30.0, 90.0, 60.0)), (0.8509386777877808, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_33_90', (90.0, 60.0, 120, 90.0)), (0.8505439758300781, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_33_90', (90.0, 0, 120, 30.0)), (0.848849356174469, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_34_90', (90.0, 60.0, 120, 90.0)), (0.8479098677635193, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_33_90', (30.0, 90.0, 60.0, 120)), (0.8455230593681335, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_33_90', (30.0, 60.0, 60.0, 90.0)), (0.8428216576576233, 'S1A_IW_GRDH_1SDV_20180506T042655_35UMA_6_25', (30.0, 30.0, 60.0, 60.0)), (0.8421173095703125, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_12_59', (60.0, 90.0, 90.0, 120)), (0.8413958549499512, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_12_59', (0, 60.0, 30.0, 90.0)), (0.8411828279495239, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_12_59', (90.0, 90.0, 120, 120)), (0.8410781025886536, 'S1A_IW_GRDH_1SDV_20171221T064238_29SND_2_4', (90.0, 30.0, 120, 60.0)), (0.840619683265686, 'S1A_IW_GRDH_1SDV_20171221T064303_29SND_18_90', (0, 30.0, 30.0, 60.0)), (0.8398573398590088, 'S1A_IW_GRDH_1SDV_20180506T042655_35UMA_13_5', (30.0, 60.0, 60.0, 90.0)), (0.8397834897041321, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_34_90', (0, 60.0, 30.0, 90.0)), (0.8386003971099854, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_12_59', (30.0, 30.0, 60.0, 60.0)), (0.8378593921661377, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNB_35_4', (30.0, 30.0, 60.0, 60.0)), (0.8378234505653381, 'S1A_IW_GRDH_1SDV_20180506T042655_35UMA_6_25', (30.0, 0, 60.0, 30.0)), (0.8360486030578613, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_12_59', (0, 30.0, 30.0, 60.0)), (0.8355600833892822, 'S1A_IW_GRDH_1SDV_20180506T042655_35UMA_6_25', (30.0, 60.0, 60.0, 90.0)), (0.8354212045669556, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_34_90', (90.0, 90.0, 120, 120)), (0.8323493003845215, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_12_59', (30.0, 60.0, 60.0, 90.0)), (0.8303634524345398, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_33_90', (90.0, 90.0, 120, 120)), (0.82940673828125, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_12_59', (30.0, 0, 60.0, 30.0)), (0.8285996913909912, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_12_59', (90.0, 60.0, 120, 90.0)), (0.8281223773956299, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_12_59', (60.0, 0, 90.0, 30.0)), (0.8279373645782471, 'S1A_IW_GRDH_1SDV_20171004T183515_29SNC_26_0', (30.0, 30.0, 60.0, 60.0)), (0.8276819586753845, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_12_59', (60.0, 60.0, 90.0, 90.0)), (0.8265766501426697, 'S1A_IW_GRDH_1SDV_20170812T182712_29SNC_13_3', (30.0, 60.0, 60.0, 90.0)), (0.8248776197433472, 'S1A_IW_GRDH_1SDV_20171221T064238_29SND_2_4', (30.0, 30.0, 60.0, 60.0)), (0.8234018683433533, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNB_35_4', (0, 30.0, 30.0, 60.0))]"
S1A_IW_GRDH_1SDV_20170812T182647_29SNC_25_55,"(60.0, 60.0, 90.0, 90.0)",decoder.block2,"[(0.9052022099494934, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_34_90', (30.0, 60.0, 60.0, 90.0)), (0.8952932357788086, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_34_90', (30.0, 30.0, 60.0, 60.0)), (0.8915590643882751, 'S1B_IW_GRDH_1SDV_20180515T063356_29SND_0_52', (0, 0, 30.0, 30.0)), (0.8913856148719788, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_2_58', (90.0, 90.0, 120, 120)), (0.8913187980651855, 'S1A_IW_GRDH_1SDV_20171221T064238_29SND_2_4', (30.0, 60.0, 60.0, 90.0)), (0.8911075592041016, 'S1A_IW_GRDH_1SDV_20171221T064238_29SND_2_4', (90.0, 60.0, 120, 90.0)), (0.8894407749176025, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_2_58', (60.0, 60.0, 90.0, 90.0)), (0.8886582851409912, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_34_90', (60.0, 60.0, 90.0, 90.0)), (0.8855351209640503, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_34_90', (30.0, 90.0, 60.0, 120)), (0.885285496711731, 'S1A_IW_GRDH_1SDV_20171221T064238_29SND_2_4', (90.0, 30.0, 120, 60.0)), (0.8851187229156494, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_33_90', (30.0, 0, 60.0, 30.0)), (0.8846677541732788, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_33_90', (60.0, 0, 90.0, 30.0)), (0.8843624591827393, 'S1A_IW_GRDH_1SDV_20180422T044556_34TEQ_2_24', (0, 60.0, 30.0, 90.0)), (0.8837290406227112, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_33_90', (30.0, 30.0, 60.0, 60.0)), (0.8836748600006104, 'S1A_IW_GRDH_1SDV_20171221T064238_29SND_2_4', (30.0, 30.0, 60.0, 60.0)), (0.881317138671875, 'S1A_IW_GRDH_1SDV_20171221T064238_29SND_2_4', (60.0, 60.0, 90.0, 90.0)), (0.8800913095474243, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_33_90', (60.0, 30.0, 90.0, 60.0)), (0.8798394203186035, 'S1A_IW_GRDH_1SDV_20171221T064238_29SND_2_4', (60.0, 30.0, 90.0, 60.0)), (0.8779510259628296, 'S1A_IW_GRDH_1SDV_20171221T064238_29SND_2_4', (0, 30.0, 30.0, 60.0)), (0.8774272203445435, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_2_58', (90.0, 60.0, 120, 90.0)), (0.8773126602172852, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_34_90', (0, 90.0, 30.0, 120)), (0.8769546747207642, 'S1A_IW_GRDH_1SDV_20180422T044556_34TEQ_2_24', (0, 90.0, 30.0, 120)), (0.8750004768371582, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_34_90', (90.0, 60.0, 120, 90.0)), (0.8744935393333435, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_2_58', (60.0, 90.0, 90.0, 120)), (0.8744586110115051, 'S1A_IW_GRDH_1SDV_20180422T044556_34TEQ_2_24', (30.0, 60.0, 60.0, 90.0)), (0.8738189935684204, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_33_90', (60.0, 60.0, 90.0, 90.0)), (0.8718403577804565, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_34_90', (60.0, 90.0, 90.0, 120)), (0.8714814186096191, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_2_58', (60.0, 30.0, 90.0, 60.0)), (0.8713176250457764, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_12_59', (60.0, 30.0, 90.0, 60.0)), (0.8710743188858032, 'S1A_IW_GRDH_1SDV_20171221T064238_29SND_2_4', (0, 0, 30.0, 30.0)), (0.8703981041908264, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_12_59', (90.0, 90.0, 120, 120)), (0.8698700666427612, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_34_90', (60.0, 30.0, 90.0, 60.0)), (0.8696566224098206, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_33_90', (90.0, 30.0, 120, 60.0)), (0.8680497407913208, 'S1A_IW_GRDH_1SDV_20180422T044556_34TEQ_2_24', (0, 30.0, 30.0, 60.0)), (0.8674464225769043, 'S1A_IW_GRDH_1SDV_20171221T064303_29SND_18_90', (0, 30.0, 30.0, 60.0)), (0.8668993711471558, 'S1A_IW_GRDH_1SDV_20180422T044556_34TEQ_2_24', (60.0, 60.0, 90.0, 90.0)), (0.8667362332344055, 'S1B_IW_GRDH_1SDV_20170929T045057_34UEG_3_50', (60.0, 30.0, 90.0, 60.0)), (0.8667319416999817, 'S1A_IW_GRDH_1SDV_20180507T050948_33UWP_73_78', (30.0, 90.0, 60.0, 120)), (0.8657223582267761, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_33_90', (60.0, 90.0, 90.0, 120)), (0.8655440807342529, 'S1A_IW_GRDH_1SDV_20170706T064300_29SND_12_59', (60.0, 90.0, 90.0, 120)), (0.865348756313324, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_33_90', (90.0, 0, 120, 30.0)), (0.8644118309020996, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNB_35_4', (30.0, 30.0, 60.0, 60.0)), (0.8642756938934326, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_33_90', (90.0, 60.0, 120, 90.0)), (0.8634288907051086, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_34_90', (90.0, 90.0, 120, 120)), (0.8630285263061523, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNC_33_90', (30.0, 60.0, 60.0, 90.0)), (0.8623656630516052, 'S1A_IW_GRDH_1SDV_20180506T042655_35UMA_13_5', (30.0, 60.0, 60.0, 90.0)), (0.861756443977356, 'S1A_IW_GRDH_1SDV_20171004T183450_29SNB_35_4', (0, 30.0, 30.0, 60.0)), (0.8613792657852173, 'S1B_IW_GRDH_1SDV_20171220T050912_33TWN_72_8', (60.0, 90.0, 90.0, 120)), (0.8599320650100708, 'S1A_IW_GRDH_1SDV_20171221T064238_29SND_2_4', (0, 60.0, 30.0, 90.0)), (0.8599018454551697, 'S1A_IW_GRDH_1SDV_20180422T044556_34TEQ_11_27', (60.0, 90.0, 90.0, 120))]"
